2450, 9;
2451, 2;
2452, 0;
2453, 7;
2454, 8;
2455, 2;
2456, 3;
2457, 2;
2458, 8;
2459, 5;
2460, 8;
2461, 3;
2462, 4;
2463, 6;
2464, 6;
2465, 2;
2466, 4;
2467, 2;
2468, 2;
2469, 5;
2470, 2;
2471, 4;
2472, 7;
2473, 4;
2474, 1;
2475, 1;
2476, 8;
2477, 4;
2478, 3;
2479, 1;
2480, 0;
2481, 3;
2482, 8;
2483, 7;
2484, 5;
2485, 4;
2486, 1372;
2487, 0;
2488, 3;
2489, 7;
2490, 1;
2491, 6;
2492, 8;
2493, 7;
2494, 2;
2495, 6;
2496, 9;
2497, 502;
2498, 7;
2499, 4;
2500, 9;
2501, 0;
2502, 0;
2503, 9;
2504, 6;
2505, 2;
2506, 9;
2507, 3;
2508, 6;
2509, 5;
2510, 0;
2511, 7;
2512, 1;
2513, 9;
2514, 0;
2515, 6;
2516, 3;
2517, 2;
2518, 7;
2519, 7;
2520, 6;
2521, 1;
2522, 3;
2523, 0;
2524, 7;
2525, 3;
2526, 0;
2527, 2;
2528, 2;
2529, 0;
2530, 7;
2531, 5;
2532, 3;
2533, 0;
2534, 4;
2535, 0;
2536, 2;
2537, 3;
2538, 3;
2539, 6;
2540, 5;
2541, 3;
2542, 7;
2543, 2;
2544, 9;
2545, 2;
2546, 0;
2547, 5;
2548, 7;
2549, 7;
2550, 1;
2551, 5;
2552, 8;
2553, 2;
2554, 5;
2555, 1;
2556, 8;
2557, 3;
2558, 1;
2559, 4;
2560, 6;
2561, 1;
2562, 0;
2563, 9;
2564, 2;
2565, 2;
2566, 3;
2567, 8;
2568, 7;
2569, 3;
2570, 2;
2571, 5;
2572, 3;
2573, 5;
2574, 5;
2575, 7;
2576, 8;
2577, 7;
2578, 2;
2579, 8;
2580, 3;
2581, 3;
2582, 5;
2583, 0;
2584, 1;
2585, 6;
2586, 0;
2587, 8;
2588, 2;
2589, 8;
2590, 9;
2591, 9;
2592, 1;
2593, 9;
2594, 2;
2595, 4;
2596, 4;
2597, 2;
2598, 0;
2599, 6;
2600, 8;
2601, 8;
2602, 8;
2603, 0;
2604, 4;
2605, 4;
2606, 9;
2607, 9;
2608, 7;
2609, 6;
2610, 1;
2611, 9;
2612, 8;
2613, 6;
2614, 0;
2615, 6;
2616, 9;
2617, 6;
2618, 0;
2619, 0;
2620, 6;
2621, 2;
2622, 7;
2623, 8;
2624, 6;
2625, 2;
2626, 2;
2627, 7;
2628, 6;
2629, 4;
2630, 2;
2631, 5;
2632, 8;
2633, 7;
2634, 9;
2635, 7;
2636, 1;
2637, 5;
2638, 5;
2639, 0;
2640, 0;
2641, 3;
2642, 4;
2643, 6;
2644, 2;
2645, 1;
2646, 9;
2647, 2;
2648, 0;
2649, 4;
2650, 9;
2651, 8;
2652, 7;
2653, 4;
2654, 5;
2655, 4;
2656, 3;
2657, 3;
2658, 2;
2659, 9;
2660, 76;
2661, 2;
2662, 0;
2663, 8;
2664, 4;
2665, 7;
2666, 4;
2667, 6;
2668, 6;
2669, 8;
2670, 0;
2671, 1;
2672, 8;
2673, 2;
2674, 4;
2675, 6;
2676, 9;
2677, 7;
2678, 0;
2679, 1;
2680, 8;
2681, 6;
2682, 5;
2683, 3;
2684, 6;
2685, 2;
2686, 9;
2687, 589;
2688, 5;
2689, 3;
2690, 1;
2691, 5;
2692, 7;
2693, 0;
2694, 5;
2695, 7;
2696, 3;
2697, 2;
2698, 4;
2699, 3;
2700, 6;
2701, 3;
2702, 5;
2703, 6;
2704, 0;
2705, 0;
2706, 4;
2707, 3;
2708, 2;
2709, 0;
2710, 4;
2711, 0;
2712, 8;
2713, 4;
2714, 8;
2715, 4;
2716, 2;
2717, 3;
2718, 3;
2719, 6;
2720, 5;
2721, 6;
2722, 1;
2723, 7;
2724, 4;
2725, 4;
2726, 1;
2727, 3;
2728, 4;
2729, 7;
2730, 1;
2731, 0;
2732, 8;
2733, 8;
2734, 5;
2735, 6;
2736, 8;
2737, 5;
2738, 0;
2739, 4;
2740, 1;
2741, 0;
2742, 1;
2743, 4;
2744, 4;
2745, 2;
2746, 2;
2747, 4;
2748, 5;
2749, 9;
2750, 1;
2751, 5;
2752, 0;
2753, 6;
2754, 8;
2755, 3;
2756, 3;
2757, 1;
2758, 6;
2759, 7;
2760, 7;
2761, 3;
2762, 4;
2763, 0;
2764, 4;
2765, 5;
2766, 5;
2767, 0;
2768, 2;
2769, 9;
2770, 4;
2771, 7;
2772, 7;
2773, 4;
2774, 1;
2775, 0;
2776, 4;
2777, 1;
2778, 6;
2779, 6;
2780, 2;
2781, 9;
2782, 2;
2783, 7;
2784, 4;
2785, 2;
2786, 6;
2787, 2;
2788, 2;
2789, 1;
2790, 1;
2791, 3;
2792, 8;
2793, 9;
2794, 2;
2795, 6;
2796, 0;
2797, 9;
2798, 0;
2799, 0;
2800, 5;
2801, 1;
2802, 6;
2803, 9;
2804, 8;
2805, 1;
2806, 0;
2807, 4;
2808, 0;
2809, 8;
2810, 76;
2811, 5;
2812, 8;
2813, 0;
2814, 2;
2815, 7;
2816, 3;
2817, 1;
2818, 7;
2819, 3;
2820, 8;
2821, 287;
2822, 6;
2823, 4;
2824, 8;
2825, 8;
2826, 9;
2827, 8;
2828, 5;
2829, 9;
2830, 2;
2831, 3;
2832, 7;
2833, 3;
2834, 3;
2835, 0;
2836, 3;
2837, 3;
2838, 3;
2839, 6;
2840, 7;
2841, 3;
2842, 5;
2843, 6;
2844, 0;
2845, 4;
2846, 1;
2847, 2;
2848, 6;
2849, 8;
2850, 0;
2851, 6;
2852, 8;
2853, 2;
2854, 7;
2855, 0;
2856, 1;
2857, 9;
2858, 0;
2859, 4;
2860, 8;
2861, 1;
2862, 1;
2863, 9;
2864, 2;
2865, 1;
2866, 3;
2867, 0;
2868, 5;
2869, 5;
2870, 2;
2871, 5;
2872, 9;
2873, 9;
2874, 4;
2875, 7;
2876, 3;
2877, 4;
2878, 8;
2879, 0;
2880, 7;
2881, 3;
2882, 5;
2883, 0;
2884, 0;
2885, 6;
2886, 9;
2887, 3;
2888, 48;
2889, 4;
2890, 5;
2891, 4;
2892, 7;
2893, 4;
2894, 4;
2895, 4;
2896, 3;
2897, 3;
2898, 3;
2899, 6;
2900, 7;
2901, 7;
2902, 4;
2903, 7;
2904, 4;
2905, 5;
2906, 1;
2907, 2;
2908, 4;
2909, 7;
2910, 1;
2911, 3;
2912, 7;
2913, 6;
2914, 6;
2915, 6;
2916, 6;
2917, 7;
2918, 5;
2919, 3;
2920, 6;
2921, 1;
2922, 9;
2923, 1;
2924, 5;
2925, 2;
2926, 3;
2927, 6;
2928, 4;
2929, 8;
2930, 2;
2931, 5;
2932, 2;
2933, 9;
2934, 4;
2935, 0;
2936, 2;
2937, 3;
2938, 3;
2939, 4;
2940, 8;
2941, 3;
2942, 5;
2943, 1;
2944, 2;
2945, 6;
2946, 4;
2947, 3;
2948, 2;
2949, 6;
2950, 9;
2951, 7;
2952, 7;
2953, 4;
2954, 1;
2955, 0;
2956, 2;
2957, 0;
2958, 7;
2959, 6;
2960, 3;
2961, 8;
2962, 0;
2963, 8;
2964, 4;
2965, 0;
2966, 2;
2967, 5;
2968, 5;
2969, 7;
2970, 1;
2971, 5;
2972, 0;
2973, 0;
2974, 7;
2975, 6;
2976, 9;
2977, 7;
2978, 5;
2979, 6;
2980, 6;
2981, 1;
2982, 2;
2983, 7;
2984, 7;
2985, 2;
2986, 6;
2987, 8;
2988, 7;
2989, 32;
2990, 4;
2991, 0;
2992, 7;
2993, 1;
2994, 5;
2995, 7;
2996, 2;
2997, 9;
2998, 3;
2999, 1;
3000, 4;
3001, 9;
3002, 4;
3003, 0;
3004, 5;
3005, 2;
3006, 9;
3007, 3;
3008, 2;
3009, 8;
3010, 4;
3011, 4;
3012, 4;
3013, 0;
3014, 4;
3015, 8;
3016, 6;
3017, 9;
3018, 3;
3019, 1;
3020, 9;
3021, 1;
3022, 1;
3023, 3;
3024, 9;
3025, 2;
3026, 5;
3027, 1;
3028, 1;
3029, 1;
3030, 5;
3031, 1;
3032, 8;
3033, 0;
3034, 1;
3035, 2;
3036, 0;
3037, 8;
3038, 6;
3039, 6;
3040, 7;
3041, 2;
3042, 7;
3043, 6;
3044, 7;
3045, 3;
3046, 7;
3047, 9;
3048, 9;
3049, 5;
3050, 1;
3051, 2;
3052, 8;
3053, 2;
3054, 4;
3055, 7;
3056, 9;
3057, 9;
3058, 3;
3059, 3;
3060, 8;
3061, 2;
3062, 5;
3063, 2;
3064, 1;
3065, 2;
3066, 8;
3067, 8;
3068, 2;
3069, 4;
3070, 4;
3071, 4;
3072, 3;
3073, 5;
3074, 5;
3075, 6;
3076, 2;
3077, 0;
3078, 24;
3079, 3;
3080, 81;
3081, 3;
3082, 1;
3083, 0;
3084, 9;
3085, 5;
3086, 0;
3087, 4;
3088, 2;
3089, 3;
3090, 3;
3091, 4;
3092, 8;
3093, 4;
3094, 6;
3095, 6;
3096, 3;
3097, 3;
3098, 9;
3099, 8;
3100, 7;
3101, 5;
3102, 8;
3103, 9;
3104, 8;
3105, 6;
3106, 4;
3107, 4;
3108, 4;
3109, 5;
3110, 1;
3111, 7;
3112, 9;
3113, 0;
3114, 5;
3115, 7;
3116, 2;
3117, 9;
3118, 3;
3119, 8;
3120, 4;
3121, 2;
3122, 4;
3123, 8;
3124, 3;
3125, 21;
3126, 9;
3127, 3;
3128, 2;
3129, 8;
3130, 1;
3131, 5;
3132, 3;
3133, 5;
3134, 3;
3135, 9;
3136, 6;
3137, 3;
3138, 2;
3139, 7;
3140, 8;
3141, 4;
3142, 2;
3143, 7;
3144, 5;
3145, 260;
3146, 6;
3147, 0;
3148, 8;
3149, 3;
3150, 7;
3151, 1;
3152, 5;
3153, 6;
3154, 7;
3155, 2;
3156, 8;
3157, 6;
3158, 8;
3159, 5;
3160, 7;
3161, 1;
3162, 6;
3163, 5;
3164, 7;
3165, 3;
3166, 6;
3167, 0;
3168, 3;
3169, 3;
3170, 1;
3171, 5;
3172, 2;
3173, 1;
3174, 5;
3175, 7;
3176, 2;
3177, 9;
3178, 3;
3179, 0;
3180, 7;
3181, 2;
3182, 5;
3183, 2;
3184, 1;
3185, 2;
3186, 9;
3187, 2;
3188, 2;
3189, 4;
3190, 3;
3191, 0;
3192, 3;
3193, 5;
3194, 3;
3195, 0;
3196, 8;
3197, 0;
3198, 3;
3199, 1;
3200, 55;
3201, 8;
3202, 4;
3203, 6;
3204, 5;
3205, 2;
3206, 0;
3207, 2;
3208, 4;
3209, 3;
3210, 6;
3211, 7;
3212, 464;
3213, 3;
3214, 7;
3215, 2;
3216, 9;
3217, 3;
3218, 0;
3219, 4;
3220, 8;
3221, 0;
3222, 9;
3223, 3;
3224, 3;
3225, 6;
3226, 6;
3227, 9;
3228, 2;
3229, 6;
3230, 6;
3231, 7;
3232, 2;
3233, 6;
3234, 4;
3235, 2;
3236, 7;
3237, 2;
3238, 4;
3239, 3;
3240, 9;
3241, 1;
3242, 5;
3243, 0;
3244, 5;
3245, 2;
3246, 8;
3247, 1;
3248, 2;
3249, 0;
3250, 3;
3251, 3;
3252, 3;
3253, 5;
3254, 4;
3255, 4;
3256, 5;
3257, 5;
3258, 5;
3259, 1;
3260, 5;
3261, 3;
3262, 4;
3263, 7;
3264, 4;
3265, 1;
3266, 0;
3267, 9;
3268, 5;
3269, 3;
3270, 1;
3271, 3;
3272, 8;
3273, 9;
3274, 7;
3275, 1;
3276, 0;
3277, 8;
3278, 5;
3279, 386;
3280, 6;
3281, 5;
3282, 4;
3283, 8;
3284, 3;
3285, 5;
3286, 6;
3287, 0;
3288, 5;
3289, 4;
3290, 2;
3291, 2;
3292, 4;
3293, 6;
3294, 5;
3295, 7;
3296, 2;
3297, 4;
3298, 3;
3299, 1;
3300, 4;
3301, 2;
3302, 2;
3303, 2;
3304, 1;
3305, 2;
3306, 0;
3307, 5;
3308, 5;
3309, 8;
3310, 3;
3311, 3;
3312, 3;
3313, 2;
3314, 1;
3315, 2;
3316, 6;
3317, 8;
3318, 3;
3319, 2;
3320, 9;
3321, 7;
3322, 5;
3323, 7;
3324, 3;
3325, 0;
3326, 0;
3327, 4;
3328, 4;
3329, 7;
3330, 0;
3331, 0;
3332, 3;
3333, 0;
3334, 6;
3335, 7;
3336, 8;
3337, 2;
3338, 7;
3339, 0;
3340, 6;
3341, 4;
3342, 8;
3343, 8;
3344, 7;
3345, 2;
3346, 6;
3347, 2;
3348, 1;
3349, 0;
3350, 1;
3351, 4;
3352, 3;
3353, 6;
3354, 5;
3355, 7;
3356, 2;
3357, 0;
3358, 5;
3359, 0;
3360, 0;
3361, 2;
3362, 5;
3363, 0;
3364, 9;
3365, 2;
3366, 3;
3367, 3;
3368, 2;
3369, 5;
3370, 5;
3371, 2;
3372, 3;
3373, 4;
3374, 1;
3375, 9;
3376, 6;
3377, 0;
3378, 3;
3379, 2;
3380, 0;
3381, 6;
3382, 0;
3383, 7;
3384, 5;
3385, 8;
3386, 5;
3387, 3;
3388, 3;
3389, 3;
3390, 6;
3391, 7;
3392, 1;
3393, 8;
3394, 7;
3395, 2;
3396, 8;
3397, 1;
3398, 0;
3399, 4;
3400, 7;
3401, 9;
3402, 6;
3403, 2;
3404, 7;
3405, 6;
3406, 0;
3407, 0;
3408, 5;
3409, 4;
3410, 0;
3411, 7;
3412, 6;
3413, 6;
3414, 2;
3415, 7;
3416, 2;
3417, 1;
3418, 3;
3419, 1;
3420, 8;
3421, 2;
3422, 5;
3423, 0;
3424, 4;
3425, 9;
3426, 0;
3427, 7;
3428, 2;
3429, 4;
3430, 2;
3431, 3;
3432, 3;
3433, 4;
3434, 1;
3435, 1;
3436, 7;
3437, 7;
3438, 9;
3439, 2;
3440, 5;
3441, 3;
3442, 2;
3443, 7;
3444, 5;
3445, 7;
3446, 1;
3447, 5;
3448, 0;
3449, 7;
3450, 6;
3451, 2;
3452, 8;
3453, 1;
3454, 8;
3455, 1;
3456, 0;
3457, 5;
3458, 1;
3459, 3;
3460, 2;
3461, 0;
3462, 5;
3463, 8;
3464, 6;
3465, 2;
3466, 6;
3467, 9;
3468, 9;
3469, 658;
3470, 5;
3471, 5;
3472, 5;
3473, 4;
3474, 1;
3475, 1;
3476, 2;
3477, 0;
3478, 3;
3479, 2;
3480, 2;
3481, 9;
3482, 5;
3483, 9;
3484, 5;
3485, 2;
3486, 9;
3487, 3;
3488, 1;
3489, 4;
3490, 1;
3491, 9;
3492, 5;
3493, 1;
3494, 2;
3495, 2;
3496, 0;
3497, 0;
3498, 3;
3499, 2;
3500, 0;
3501, 6;
3502, 5;
3503, 3;
3504, 6;
3505, 8;
3506, 1;
3507, 2;
3508, 4;
3509, 4;
3510, 5;
3511, 5;
3512, 0;
3513, 1;
3514, 9;
3515, 6;
3516, 3;
3517, 8;
3518, 1;
3519, 8;
3520, 6;
3521, 1;
3522, 3;
3523, 3;
3524, 6;
3525, 0;
3526, 5;
3527, 9;
3528, 4;
3529, 0;
3530, 1;
3531, 6;
3532, 2;
3533, 0;
3534, 4;
3535, 8;
3536, 8;
3537, 7;
3538, 3;
3539, 5;
3540, 9;
3541, 1;
3542, 5;
3543, 0;
3544, 6;
3545, 1;
3546, 9;
3547, 3;
3548, 7;
3549, 8;
3550, 7;
3551, 7;
3552, 3;
3553, 5;
3554, 1;
3555, 4;
3556, 5;
3557, 9;
3558, 3;
3559, 6;
3560, 8;
3561, 5;
3562, 0;
3563, 7;
3564, 5;
3565, 0;
3566, 1;
3567, 9;
3568, 3;
3569, 3;
3570, 6;
3571, 8;
3572, 9;
3573, 8;
3574, 6;
3575, 4;
3576, 4;
3577, 3;
3578, 5;
3579, 2;
3580, 7;
3581, 2;
3582, 6;
3583, 8;
3584, 7;
3585, 0;
3586, 6;
3587, 9;
3588, 4;
3589, 3;
3590, 6;
3591, 3;
3592, 8;
3593, 9;
3594, 8;
3595, 6;
3596, 2;
3597, 2;
3598, 3;
3599, 7;
3600, 1;
3601, 1;
3602, 5;
3603, 15;
3604, 1;
3605, 1;
3606, 9;
3607, 3;
3608, 2;
3609, 5;
3610, 9;
3611, 4;
3612, 3;
3613, 4;
3614, 1;
3615, 6;
3616, 3;
3617, 9;
3618, 3;
3619, 2;
3620, 8;
3621, 6;
3622, 0;
3623, 7;
3624, 5;
3625, 1;
3626, 7;
3627, 1;
3628, 8;
3629, 3;
3630, 6;
3631, 4;
3632, 3;
3633, 0;
3634, 6;
3635, 2;
3636, 8;
3637, 1;
3638, 1;
3639, 6;
3640, 7;
3641, 2;
3642, 3;
3643, 8;
3644, 3;
3645, 6;
3646, 6;
3647, 9;
3648, 4;
3649, 6;
3650, 3;
3651, 0;
3652, 5;
3653, 6;
3654, 8;
3655, 2;
3656, 1;
3657, 0;
3658, 3;
3659, 4;
3660, 7;
3661, 1;
3662, 5;
3663, 1;
3664, 0;
3665, 6;
3666, 8;
3667, 3;
3668, 2;
3669, 3;
3670, 8;
3671, 7;
3672, 0;
3673, 5;
3674, 8;
3675, 8;
3676, 6;
3677, 0;
3678, 3;
3679, 1;
3680, 0;
3681, 2;
3682, 0;
3683, 7;
3684, 5;
3685, 0;
3686, 1;
3687, 8;
3688, 7;
3689, 3;
3690, 6;
3691, 8;
3692, 4;
3693, 7;
3694, 8;
3695, 4;
3696, 0;
3697, 1;
3698, 3;
3699, 6;
3700, 2;
3701, 1;
3702, 6;
3703, 8;
3704, 5;
3705, 6;
3706, 6;
3707, 9;
3708, 5;
3709, 0;
3710, 6;
3711, 7;
3712, 1;
3713, 4;
3714, 3;
3715, 2;
3716, 8;
3717, 2;
3718, 3;
3719, 4;
3720, 4;
3721, 2;
3722, 5;
3723, 9;
3724, 5;
3725, 21;
3726, 0;
3727, 8;
3728, 2;
3729, 2;
3730, 9;
3731, 8;
3732, 3;
3733, 5;
3734, 2;
3735, 0;
3736, 6;
3737, 9;
3738, 8;
3739, 5;
3740, 4;
3741, 7;
3742, 4;
3743, 7;
3744, 0;
3745, 8;
3746, 0;
3747, 0;
3748, 3;
3749, 6;
3750, 4;
3751, 5;
3752, 8;
3753, 0;
3754, 0;
3755, 9;
3756, 2;
3757, 1;
3758, 2;
3759, 4;
3760, 6;
3761, 2;
3762, 8;
3763, 8;
3764, 2;
3765, 3;
3766, 5;
3767, 9;
3768, 2;
3769, 5;
3770, 5;
3771, 3;
3772, 2;
3773, 7;
3774, 5;
3775, 6;
3776, 1;
3777, 4;
3778, 8;
3779, 8;
3780, 5;
3781, 2;
3782, 7;
3783, 6;
3784, 0;
3785, 5;
3786, 7;
3787, 3;
3788, 2;
3789, 3;
3790, 5;
3791, 9;
3792, 3;
3793, 5;
3794, 6;
3795, 1;
3796, 0;
3797, 0;
3798, 3;
3799, 5;
3800, 0;
3801, 3;
3802, 3;
3803, 7;
3804, 5;
3805, 0;
3806, 7;
3807, 1;
3808, 4;
3809, 3;
3810, 6;
3811, 4;
3812, 8;
3813, 1;
3814, 7;
3815, 5;
3816, 0;
3817, 3;
3818, 2;
3819, 2;
3820, 0;
3821, 0;
3822, 9;
3823, 3;
3824, 2;
3825, 6;
3826, 5;
3827, 2;
3828, 6;
3829, 5;
3830, 4;
3831, 8;
3832, 0;
3833, 1;
3834, 8;
3835, 2;
3836, 1;
3837, 0;
3838, 7;
3839, 2;
3840, 4;
3841, 1;
3842, 5;
3843, 2;
3844, 6;
3845, 4;
3846, 7;
3847, 3;
3848, 2;
3849, 1;
3850, 3;
3851, 8;
3852, 3;
3853, 5;
3854, 3;
3855, 6;
3856, 0;
3857, 9;
3858, 3;
3859, 1;
3860, 71;
3861, 5;
3862, 3;
3863, 8;
3864, 4;
3865, 1;
3866, 1;
3867, 4;
3868, 3;
3869, 3;
3870, 15;
3871, 5;
3872, 9;
3873, 4;
3874, 8;
3875, 5;
3876, 6;
3877, 1;
3878, 6;
3879, 7;
3880, 7;
3881, 0;
3882, 8;
3883, 4;
3884, 1;
3885, 8;
3886, 7;
3887, 8;
3888, 8;
3889, 8;
3890, 0;
3891, 6;
3892, 0;
3893, 4;
3894, 2;
3895, 7;
3896, 1;
3897, 1;
3898, 4;
3899, 0;
3900, 8;
3901, 0;
3902, 5;
3903, 4;
3904, 1;
3905, 6;
3906, 5;
3907, 3;
3908, 2;
3909, 3;
3910, 5;
3911, 7;
3912, 3;
3913, 4;
3914, 6;
3915, 3;
3916, 2;
3917, 6;
3918, 7;
3919, 2;
3920, 9;
3921, 4;
3922, 8;
3923, 8;
3924, 4;
3925, 1;
3926, 0;
3927, 0;
3928, 9;
3929, 1;
3930, 2;
3931, 0;
3932, 3;
3933, 7;
3934, 1;
3935, 5;
3936, 0;
3937, 1;
3938, 2;
3939, 2;
3940, 0;
3941, 0;
3942, 4;
3943, 3;
3944, 7;
3945, 6;
3946, 6;
3947, 9;
3948, 5;
3949, 7;
3950, 5;
3951, 2;
3952, 1;
3953, 8;
3954, 3;
3955, 7;
3956, 1;
3957, 0;
3958, 3;
3959, 0;
3960, 4;
3961, 4;
3962, 6;
3963, 1;
3964, 0;
3965, 5;
3966, 9;
3967, 2;
3968, 2;
3969, 4;
3970, 1;
3971, 2;
3972, 7;
3973, 2;
3974, 7;
3975, 7;
3976, 6;
3977, 0;
3978, 3;
3979, 2;
3980, 9;
3981, 4;
3982, 8;
3983, 7;
3984, 2;
3985, 6;
3986, 4;
3987, 2;
3988, 7;
3989, 3;
3990, 1;
3991, 9;
3992, 8;
3993, 0;
3994, 7;
3995, 0;
3996, 4;
3997, 6;
3998, 2;
3999, 5;
4000, 8;
4001, 0;
4002, 6;
4003, 8;
4004, 2;
4005, 2;
4006, 3;
4007, 1;
4008, 3;
4009, 5;
4010, 9;
4011, 5;
4012, 4;
4013, 6;
4014, 3;
4015, 7;
4016, 1;
4017, 0;
4018, 5;
4019, 0;
4020, 0;
4021, 6;
4022, 0;
4023, 0;
4024, 1;
4025, 6;
4026, 7;
4027, 3;
4028, 1;
4029, 3;
4030, 3;
4031, 3;
4032, 3;
4033, 5;
4034, 6;
4035, 5;
4036, 7;
4037, 0;
4038, 3;
4039, 2;
4040, 7;
4041, 4;
4042, 7;
4043, 7;
4044, 5;
4045, 5;
4046, 5;
4047, 0;
4048, 3;
4049, 3;
4050, 2;
4051, 0;
4052, 3;
4053, 3;
4054, 7;
4055, 4;
4056, 6;
4057, 6;
4058, 2;
4059, 4;
4060, 8;
4061, 0;
4062, 0;
4063, 7;
4064, 4;
4065, 5;
4066, 5;
4067, 0;
4068, 5;
4069, 0;
4070, 3;
4071, 1;
4072, 9;
4073, 9;
4074, 0;
4075, 7;
4076, 1;
4077, 3;
4078, 3;
4079, 7;
4080, 4;
4081, 6;
4082, 5;
4083, 8;
4084, 6;
4085, 0;
4086, 2;
4087, 3;
4088, 1;
4089, 7;
4090, 0;
4091, 9;
4092, 3;
4093, 4;
4094, 4;
4095, 0;
4096, 8;
4097, 4;
4098, 3;
4099, 2;
4100, 3;
4101, 7;
4102, 8;
4103, 7;
4104, 5;
4105, 0;
4106, 7;
4107, 9;
4108, 3;
4109, 3;
4110, 2;
4111, 7;
4112, 3;
4113, 4;
4114, 7;
4115, 5;
4116, 0;
4117, 252;
4118, 0;
4119, 0;
4120, 0;
4121, 9;
4122, 0;
4123, 4;
4124, 2;
4125, 1;
4126, 0;
4127, 0;
4128, 9;
4129, 5;
4130, 1;
4131, 0;
4132, 1;
4133, 5;
4134, 4;
4135, 2;
4136, 2;
4137, 9;
4138, 3;
4139, 6;
4140, 2;
4141, 8;
4142, 5;
4143, 3;
4144, 8;
4145, 3;
4146, 2;
4147, 3;
4148, 2;
4149, 4;
4150, 4;
4151, 2;
4152, 6;
4153, 4;
4154, 9;
4155, 7;
4156, 5;
4157, 9;
4158, 3;
4159, 1;
4160, 0;
4161, 8;
4162, 3;
4163, 5;
4164, 4;
4165, 3;
4166, 4;
4167, 2;
4168, 8;
4169, 3;
4170, 2;
4171, 2;
4172, 8;
4173, 7;
4174, 3;
4175, 5;
4176, 2;
4177, 4;
4178, 0;
4179, 0;
4180, 2;
4181, 0;
4182, 8;
4183, 9;
4184, 450;
4185, 0;
4186, 6;
4187, 0;
4188, 1;
4189, 8;
4190, 4;
4191, 5;
4192, 1;
4193, 0;
4194, 8;
4195, 2;
4196, 8;
4197, 4;
4198, 3;
4199, 4;
4200, 5;
4201, 1;
4202, 6;
4203, 5;
4204, 3;
4205, 3;
4206, 2;
4207, 2;
4208, 8;
4209, 6;
4210, 7;
4211, 5;
4212, 3;
4213, 5;
4214, 1;
4215, 0;
4216, 6;
4217, 9;
4218, 2;
4219, 4;
4220, 9;
4221, 0;
4222, 8;
4223, 7;
4224, 5;
4225, 0;
4226, 0;
4227, 0;
4228, 3;
4229, 6;
4230, 3;
4231, 8;
4232, 4;
4233, 2;
4234, 3;
4235, 0;
4236, 3;
4237, 1;
4238, 2;
4239, 4;
4240, 0;
4241, 2;
4242, 0;
4243, 7;
4244, 5;
4245, 4;
4246, 6;
4247, 9;
4248, 5;
4249, 1;
4250, 8;
4251, 6;
4252, 2;
4253, 1;
4254, 3;
4255, 6;
4256, 2;
4257, 2;
4258, 4;
4259, 8;
4260, 5;
4261, 5;
4262, 5;
4263, 2;
4264, 0;
4265, 3;
4266, 6;
4267, 3;
4268, 2;
4269, 8;
4270, 0;
4271, 9;
4272, 3;
4273, 4;
4274, 8;
4275, 1;
4276, 6;
4277, 9;
4278, 3;
4279, 1;
4280, 0;
4281, 9;
4282, 8;
4283, 7;
4284, 5;
4285, 3;
4286, 6;
4287, 1;
4288, 3;
4289, 2;
4290, 1;
4291, 7;
4292, 8;
4293, 9;
4294, 7;
4295, 4;
4296, 2;
4297, 1;
4298, 2;
4299, 2;
4300, 7;
4301, 8;
4302, 6;
4303, 9;
4304, 6;
4305, 7;
4306, 6;
4307, 3;
4308, 6;
4309, 4;
4310, 4;
4311, 9;
4312, 0;
4313, 4;
4314, 3;
4315, 3;
4316, 7;
4317, 8;
4318, 4;
4319, 4;
4320, 7;
4321, 1;
4322, 4;
4323, 3;
4324, 1;
4325, 8;
4326, 2;
4327, 3;
4328, 2;
4329, 3;
4330, 1;
4331, 5;
4332, 3;
4333, 4;
4334, 2;
4335, 2;
4336, 6;
4337, 9;
4338, 3;
4339, 1;
4340, 0;
4341, 6;
4342, 0;
4343, 7;
4344, 4;
4345, 7;
4346, 8;
4347, 7;
4348, 3;
4349, 3;
4350, 2;
4351, 6;
4352, 3;
4353, 1;
4354, 8;
4355, 5;
4356, 9;
4357, 6;
4358, 2;
4359, 8;
4360, 8;
4361, 0;
4362, 6;
4363, 4;
4364, 4;
4365, 5;
4366, 6;
4367, 0;
4368, 7;
4369, 0;
4370, 8;
4371, 1;
4372, 0;
4373, 1;
4374, 4;
4375, 8;
4376, 2;
4377, 2;
4378, 4;
4379, 4;
4380, 5;
4381, 6;
4382, 4;
4383, 5;
4384, 1;
4385, 5;
4386, 2;
4387, 6;
4388, 2;
4389, 7;
4390, 0;
4391, 3;
4392, 3;
4393, 4;
4394, 5;
4395, 8;
4396, 6;
4397, 0;
4398, 8;
4399, 2;
4400, 9;
4401, 4;
4402, 6;
4403, 7;
4404, 5;
4405, 4;
4406, 3;
4407, 4;
4408, 7;
4409, 0;
4410, 2;
4411, 7;
4412, 3;
4413, 7;
4414, 7;
4415, 5;
4416, 1;
4417, 1;
4418, 2;
4419, 8;
4420, 1;
4421, 19;
4422, 5;
4423, 3;
4424, 8;
4425, 3;
4426, 0;
4427, 0;
4428, 1;
4429, 0;
4430, 2;
4431, 5;
4432, 0;
4433, 0;
4434, 3;
4435, 6;
4436, 2;
4437, 0;
4438, 4;
4439, 6;
4440, 0;
4441, 248;
4442, 3;
4443, 5;
4444, 3;
4445, 8;
4446, 2;
4447, 7;
4448, 6;
